targetId,comparatorId,outcomeId,outcomeName,type
126,137,4166231,Genetic predisposition,outcome
126,137,74855,Genital herpes simplex,outcome
126,137,433577,Hammer toe,outcome
126,137,441818,Hemangioma,outcome
126,137,4231770,Hereditary thrombophilia,outcome
126,137,440329,Herpes zoster without complication,outcome
126,137,4012570,High risk sexual behavior,outcome
126,137,4038835,Hodgkin's disease,outcome
126,137,4012934,Homocystinuria,outcome
126,137,441788,Human papilloma virus infection,outcome
126,137,380688,Hypoglycemic coma,outcome
126,137,4254542,Hypopituitarism,outcome
126,137,4201717,Ileostomy present,outcome
126,137,374375,Impacted cerumen,outcome
126,137,140480,Impetigo,outcome
126,137,4344500,Impingement syndrome of shoulder region,outcome
126,137,139099,Ingrowing nail,outcome
126,137,444132,Injury of knee,outcome
126,137,434926,Iridocyclitis,outcome
126,137,196168,Irregular periods,outcome
126,137,75576,Irritable bowel syndrome,outcome
126,137,432593,Kwashiorkor,outcome
126,137,434203,Late effect of contusion,outcome
126,137,438329,Late effect of motor vehicle accident,outcome
126,137,443285,Lesion of cervix,outcome
126,137,195873,Leukorrhea,outcome
126,137,440638,Lyme disease,outcome
126,137,4083487,Macular drusen,outcome
126,137,4156115,Malignant neoplasm of endocrine gland,outcome
126,137,4103703,Melena,outcome
126,137,4134455,Mononeuropathy,outcome
126,137,4209423,Nicotine dependence,outcome
126,137,377572,Noise effects on inner ear,outcome
126,137,40480893,Nonspecific tuberculin test reaction,outcome
126,137,136368,Non-toxic multinodular goiter,outcome
126,137,4215978,Onychomycosis,outcome
126,137,140648,Onychomycosis due to dermatophyte,outcome
126,137,438130,Opioid abuse,outcome
126,137,75354,Osteochondropathy,outcome
126,137,192606,Paraplegia,outcome
126,137,4091513,Passing flatus,outcome
126,137,4112731,Polyp of intestine,outcome
126,137,4202045,Postviral fatigue syndrome,outcome
126,137,373478,Presbyopia,outcome
126,137,46286594,Problem related to lifestyle,outcome
126,137,439790,Psychalgia,outcome
126,137,81634,Ptotic breast,outcome
126,137,253954,Pulmonary tuberculosis,outcome
126,137,4087647,Rectal mass,outcome
126,137,380706,Regular astigmatism,outcome
126,137,438688,Sarcoidosis,outcome
126,137,4169984,Scar,outcome
126,137,141932,Senile hyperkeratosis,outcome
126,137,196236,Septic shock,outcome
126,137,254443,Sjogren's syndrome,outcome
126,137,36713918,Somatic dysfunction of lumbar region,outcome
126,137,81151,Sprain of ankle,outcome
126,137,72748,Strain of rotator cuff capsule,outcome
126,137,378427,Tear film insufficiency,outcome
126,137,134461,Tietze's disease,outcome
126,137,437264,Tobacco dependence syndrome,outcome
126,137,4234533,Tonsillitis,outcome
126,137,4030042,Toxic goiter,outcome
126,137,81893,Ulcerative colitis,outcome
126,137,194083,Vaginitis and vulvovaginitis,outcome
126,137,140641,Verruca vulgaris,outcome
126,137,380038,Viral conjunctivitis,outcome
126,137,4291005,Viral hepatitis,outcome
126,137,4248870,Visceroptosis,outcome
126,137,4115367,Wrist joint pain,outcome
126,137,440193,Wristdrop,outcome
126,133,443172,"""Splinter of face",outcome
126,133,434165,Abnormal cervical smear,outcome
126,133,436409,Abnormal pupil,outcome
126,133,199192,Abrasion and/or friction burn of trunk without infection,outcome
126,133,4088290,Absence of breast,outcome
126,133,4092879,Absent kidney,outcome
126,133,436634,Acariasis,outcome
126,133,44783954,Acid reflux,outcome
126,133,75911,Acquired hallux valgus,outcome
126,133,137951,Acquired keratoderma,outcome
126,133,77965,Acquired trigger finger,outcome
126,133,376707,Acute conjunctivitis,outcome
126,133,4103640,Amputated foot,outcome
126,133,432595,Amyloidosis,outcome
126,133,73241,Anal and rectal polyp,outcome
126,133,437082,Ankylosing spondylitis,outcome
126,133,77650,Aseptic necrosis of bone,outcome
126,133,378424,Astigmatism,outcome
126,133,374923,Bell's palsy,outcome
126,133,4110709,Benign epithelial neoplasm of skin,outcome
126,133,133655,Burn of forearm,outcome
126,133,73560,Calcaneal spur,outcome
126,133,434327,Cannabis abuse,outcome
126,133,4213540,Cervical somatic dysfunction,outcome
126,133,381581,Chalazion,outcome
126,133,140842,Changes in skin texture,outcome
126,133,438531,Chondromalacia,outcome
126,133,81378,Chondromalacia of patella,outcome
126,133,432303,Cocaine abuse,outcome
126,133,4201390,Colostomy present,outcome
126,133,46269889,Complication due to Crohn's disease,outcome
126,133,134438,Contact dermatitis,outcome
126,133,78619,Contusion of knee,outcome
126,133,201606,Crohn's disease,outcome
126,133,260134,Croup,outcome
126,133,76786,Derangement of knee,outcome
126,133,443767,Diabetic oculopathy,outcome
126,133,4115402,Difficulty sleeping,outcome
126,133,45757370,Disproportion of reconstructed breast,outcome
126,133,433111,Effects of hunger,outcome
126,133,441589,Endocarditis,outcome
126,133,200775,Endometrial hyperplasia,outcome
126,133,433527,Endometriosis,outcome
126,133,73008,Enthesopathy,outcome
126,133,4249170,Epicondylitis,outcome
126,133,4170770,Epidermoid cyst,outcome
126,133,4345472,Epstein-Barr virus disease,outcome
126,133,4092896,Feces contents abnormal,outcome
126,133,259995,Foreign body in orifice,outcome
126,133,4050747,Fracture of upper limb,outcome
126,133,196456,Gallstone,outcome
126,133,40481632,Ganglion cyst,outcome
126,133,4166231,Genetic predisposition,outcome
126,133,74855,Genital herpes simplex,outcome
126,133,433577,Hammer toe,outcome
126,133,441818,Hemangioma,outcome
126,133,4231770,Hereditary thrombophilia,outcome
126,133,440329,Herpes zoster without complication,outcome
126,133,4012570,High risk sexual behavior,outcome
126,133,4038835,Hodgkin's disease,outcome
126,133,4012934,Homocystinuria,outcome
126,133,441788,Human papilloma virus infection,outcome
126,133,380688,Hypoglycemic coma,outcome
126,133,4254542,Hypopituitarism,outcome
126,133,4201717,Ileostomy present,outcome
126,133,374375,Impacted cerumen,outcome
126,133,140480,Impetigo,outcome
126,133,4344500,Impingement syndrome of shoulder region,outcome
126,133,139099,Ingrowing nail,outcome
126,133,444132,Injury of knee,outcome
126,133,434926,Iridocyclitis,outcome
126,133,196168,Irregular periods,outcome
126,133,75576,Irritable bowel syndrome,outcome
126,133,432593,Kwashiorkor,outcome
126,133,434203,Late effect of contusion,outcome
126,133,438329,Late effect of motor vehicle accident,outcome
126,133,443285,Lesion of cervix,outcome
126,133,195873,Leukorrhea,outcome
126,133,440638,Lyme disease,outcome
126,133,4083487,Macular drusen,outcome
126,133,4156115,Malignant neoplasm of endocrine gland,outcome
126,133,4103703,Melena,outcome
126,133,4134455,Mononeuropathy,outcome
126,133,4209423,Nicotine dependence,outcome
126,133,377572,Noise effects on inner ear,outcome
126,133,40480893,Nonspecific tuberculin test reaction,outcome
126,133,136368,Non-toxic multinodular goiter,outcome
126,133,4215978,Onychomycosis,outcome
126,133,140648,Onychomycosis due to dermatophyte,outcome
126,133,438130,Opioid abuse,outcome
126,133,75354,Osteochondropathy,outcome
126,133,192606,Paraplegia,outcome
126,133,4091513,Passing flatus,outcome
126,133,4112731,Polyp of intestine,outcome
126,133,4202045,Postviral fatigue syndrome,outcome
126,133,373478,Presbyopia,outcome
126,133,46286594,Problem related to lifestyle,outcome
126,133,439790,Psychalgia,outcome
126,133,81634,Ptotic breast,outcome
126,133,253954,Pulmonary tuberculosis,outcome
126,133,4087647,Rectal mass,outcome
126,133,380706,Regular astigmatism,outcome
126,133,438688,Sarcoidosis,outcome
126,133,4169984,Scar,outcome
126,133,141932,Senile hyperkeratosis,outcome
126,133,196236,Septic shock,outcome
126,133,254443,Sjogren's syndrome,outcome
126,133,36713918,Somatic dysfunction of lumbar region,outcome
126,133,81151,Sprain of ankle,outcome
126,133,72748,Strain of rotator cuff capsule,outcome
126,133,378427,Tear film insufficiency,outcome
126,133,134461,Tietze's disease,outcome
126,133,437264,Tobacco dependence syndrome,outcome
126,133,4234533,Tonsillitis,outcome
126,133,4030042,Toxic goiter,outcome
126,133,81893,Ulcerative colitis,outcome
126,133,194083,Vaginitis and vulvovaginitis,outcome
126,133,140641,Verruca vulgaris,outcome
126,133,380038,Viral conjunctivitis,outcome
126,133,4291005,Viral hepatitis,outcome
126,133,4248870,Visceroptosis,outcome
126,133,4115367,Wrist joint pain,outcome
126,133,440193,Wristdrop,outcome
126,135,443172,"""Splinter of face",outcome
126,135,434165,Abnormal cervical smear,outcome
126,135,436409,Abnormal pupil,outcome
126,135,199192,Abrasion and/or friction burn of trunk without infection,outcome
126,135,4088290,Absence of breast,outcome
126,135,4092879,Absent kidney,outcome
126,135,436634,Acariasis,outcome
126,135,44783954,Acid reflux,outcome
126,135,75911,Acquired hallux valgus,outcome
126,135,137951,Acquired keratoderma,outcome
126,135,77965,Acquired trigger finger,outcome
126,135,376707,Acute conjunctivitis,outcome
126,135,4103640,Amputated foot,outcome
126,135,432595,Amyloidosis,outcome
126,135,73241,Anal and rectal polyp,outcome
126,135,437082,Ankylosing spondylitis,outcome
126,135,77650,Aseptic necrosis of bone,outcome
126,135,378424,Astigmatism,outcome
126,135,374923,Bell's palsy,outcome
126,135,4110709,Benign epithelial neoplasm of skin,outcome
126,135,133655,Burn of forearm,outcome
126,135,73560,Calcaneal spur,outcome
126,135,434327,Cannabis abuse,outcome
126,135,4213540,Cervical somatic dysfunction,outcome
126,135,381581,Chalazion,outcome
126,135,140842,Changes in skin texture,outcome
126,135,438531,Chondromalacia,outcome
126,135,81378,Chondromalacia of patella,outcome
126,135,432303,Cocaine abuse,outcome
126,135,4201390,Colostomy present,outcome
126,135,46269889,Complication due to Crohn's disease,outcome
126,135,134438,Contact dermatitis,outcome
126,135,78619,Contusion of knee,outcome
126,135,201606,Crohn's disease,outcome
126,135,260134,Croup,outcome
126,135,76786,Derangement of knee,outcome
126,135,443767,Diabetic oculopathy,outcome
126,135,4115402,Difficulty sleeping,outcome
126,135,45757370,Disproportion of reconstructed breast,outcome
126,135,433111,Effects of hunger,outcome
126,135,441589,Endocarditis,outcome
126,135,200775,Endometrial hyperplasia,outcome
126,135,433527,Endometriosis,outcome
126,135,73008,Enthesopathy,outcome
126,135,4249170,Epicondylitis,outcome
126,135,4170770,Epidermoid cyst,outcome
126,135,4345472,Epstein-Barr virus disease,outcome
126,135,4092896,Feces contents abnormal,outcome
126,135,259995,Foreign body in orifice,outcome
126,135,4050747,Fracture of upper limb,outcome
126,135,196456,Gallstone,outcome
126,135,40481632,Ganglion cyst,outcome
126,135,4166231,Genetic predisposition,outcome
126,135,74855,Genital herpes simplex,outcome
126,135,433577,Hammer toe,outcome
126,135,441818,Hemangioma,outcome
126,135,4231770,Hereditary thrombophilia,outcome
126,135,440329,Herpes zoster without complication,outcome
126,135,4012570,High risk sexual behavior,outcome
126,135,4038835,Hodgkin's disease,outcome
126,135,4012934,Homocystinuria,outcome
126,135,441788,Human papilloma virus infection,outcome
126,135,380688,Hypoglycemic coma,outcome
126,135,4254542,Hypopituitarism,outcome
126,135,4201717,Ileostomy present,outcome
126,135,374375,Impacted cerumen,outcome
126,135,140480,Impetigo,outcome
126,135,4344500,Impingement syndrome of shoulder region,outcome
126,135,139099,Ingrowing nail,outcome
126,135,444132,Injury of knee,outcome
126,135,434926,Iridocyclitis,outcome
126,135,196168,Irregular periods,outcome
126,135,75576,Irritable bowel syndrome,outcome
126,135,432593,Kwashiorkor,outcome
126,135,434203,Late effect of contusion,outcome
126,135,438329,Late effect of motor vehicle accident,outcome
126,135,443285,Lesion of cervix,outcome
126,135,195873,Leukorrhea,outcome
126,135,440638,Lyme disease,outcome
126,135,4083487,Macular drusen,outcome
126,135,4156115,Malignant neoplasm of endocrine gland,outcome
126,135,4103703,Melena,outcome
126,135,4134455,Mononeuropathy,outcome
126,135,4209423,Nicotine dependence,outcome
126,135,377572,Noise effects on inner ear,outcome
126,135,40480893,Nonspecific tuberculin test reaction,outcome
126,135,136368,Non-toxic multinodular goiter,outcome
126,135,4215978,Onychomycosis,outcome
126,135,140648,Onychomycosis due to dermatophyte,outcome
126,135,438130,Opioid abuse,outcome
126,135,75354,Osteochondropathy,outcome
126,135,192606,Paraplegia,outcome
126,135,4091513,Passing flatus,outcome
126,135,4112731,Polyp of intestine,outcome
126,135,4202045,Postviral fatigue syndrome,outcome
126,135,373478,Presbyopia,outcome
126,135,46286594,Problem related to lifestyle,outcome
126,135,439790,Psychalgia,outcome
126,135,81634,Ptotic breast,outcome
126,135,253954,Pulmonary tuberculosis,outcome
126,135,4087647,Rectal mass,outcome
126,135,380706,Regular astigmatism,outcome
126,135,438688,Sarcoidosis,outcome
126,135,4169984,Scar,outcome
126,135,141932,Senile hyperkeratosis,outcome
126,135,196236,Septic shock,outcome
126,135,254443,Sjogren's syndrome,outcome
126,135,36713918,Somatic dysfunction of lumbar region,outcome
126,135,81151,Sprain of ankle,outcome
126,135,72748,Strain of rotator cuff capsule,outcome
126,135,378427,Tear film insufficiency,outcome
126,135,134461,Tietze's disease,outcome
126,135,437264,Tobacco dependence syndrome,outcome
126,135,4234533,Tonsillitis,outcome
126,135,4030042,Toxic goiter,outcome
126,135,81893,Ulcerative colitis,outcome
126,135,194083,Vaginitis and vulvovaginitis,outcome
126,135,140641,Verruca vulgaris,outcome
126,135,380038,Viral conjunctivitis,outcome
126,135,4291005,Viral hepatitis,outcome
126,135,4248870,Visceroptosis,outcome
126,135,4115367,Wrist joint pain,outcome
126,135,440193,Wristdrop,outcome
135,137,443172,"""Splinter of face",outcome
135,137,434165,Abnormal cervical smear,outcome
135,137,436409,Abnormal pupil,outcome
135,137,199192,Abrasion and/or friction burn of trunk without infection,outcome
135,137,4088290,Absence of breast,outcome
135,137,4092879,Absent kidney,outcome
135,137,436634,Acariasis,outcome
135,137,44783954,Acid reflux,outcome
135,137,75911,Acquired hallux valgus,outcome
135,137,137951,Acquired keratoderma,outcome
135,137,77965,Acquired trigger finger,outcome
135,137,376707,Acute conjunctivitis,outcome
135,137,4103640,Amputated foot,outcome
135,137,432595,Amyloidosis,outcome
135,137,73241,Anal and rectal polyp,outcome
135,137,437082,Ankylosing spondylitis,outcome
135,137,77650,Aseptic necrosis of bone,outcome
135,137,378424,Astigmatism,outcome
135,137,374923,Bell's palsy,outcome
135,137,4110709,Benign epithelial neoplasm of skin,outcome
135,137,133655,Burn of forearm,outcome
135,137,73560,Calcaneal spur,outcome
135,137,434327,Cannabis abuse,outcome
135,137,4213540,Cervical somatic dysfunction,outcome
135,137,381581,Chalazion,outcome
135,137,140842,Changes in skin texture,outcome
135,137,438531,Chondromalacia,outcome
135,137,81378,Chondromalacia of patella,outcome
135,137,432303,Cocaine abuse,outcome
135,137,4201390,Colostomy present,outcome
135,137,46269889,Complication due to Crohn's disease,outcome
135,137,134438,Contact dermatitis,outcome
135,137,78619,Contusion of knee,outcome
135,137,201606,Crohn's disease,outcome
135,137,260134,Croup,outcome
135,137,76786,Derangement of knee,outcome
135,137,443767,Diabetic oculopathy,outcome
135,137,4115402,Difficulty sleeping,outcome
135,137,45757370,Disproportion of reconstructed breast,outcome
135,137,433111,Effects of hunger,outcome
135,137,441589,Endocarditis,outcome
135,137,200775,Endometrial hyperplasia,outcome
135,137,433527,Endometriosis,outcome
135,137,73008,Enthesopathy,outcome
135,137,4249170,Epicondylitis,outcome
135,137,4170770,Epidermoid cyst,outcome
135,137,4345472,Epstein-Barr virus disease,outcome
135,137,4092896,Feces contents abnormal,outcome
135,137,259995,Foreign body in orifice,outcome
135,137,4050747,Fracture of upper limb,outcome
135,137,196456,Gallstone,outcome
135,137,40481632,Ganglion cyst,outcome
135,137,4166231,Genetic predisposition,outcome
135,137,74855,Genital herpes simplex,outcome
135,137,433577,Hammer toe,outcome
135,137,441818,Hemangioma,outcome
135,137,4231770,Hereditary thrombophilia,outcome
135,137,440329,Herpes zoster without complication,outcome
135,137,4012570,High risk sexual behavior,outcome
135,137,4038835,Hodgkin's disease,outcome
135,137,4012934,Homocystinuria,outcome
135,137,441788,Human papilloma virus infection,outcome
135,137,380688,Hypoglycemic coma,outcome
135,137,4254542,Hypopituitarism,outcome
135,137,4201717,Ileostomy present,outcome
135,137,374375,Impacted cerumen,outcome
135,137,140480,Impetigo,outcome
135,137,4344500,Impingement syndrome of shoulder region,outcome
135,137,139099,Ingrowing nail,outcome
135,137,444132,Injury of knee,outcome
135,137,434926,Iridocyclitis,outcome
135,137,196168,Irregular periods,outcome
135,137,75576,Irritable bowel syndrome,outcome
135,137,432593,Kwashiorkor,outcome
135,137,434203,Late effect of contusion,outcome
135,137,438329,Late effect of motor vehicle accident,outcome
135,137,443285,Lesion of cervix,outcome
135,137,195873,Leukorrhea,outcome
135,137,440638,Lyme disease,outcome
135,137,4083487,Macular drusen,outcome
135,137,4156115,Malignant neoplasm of endocrine gland,outcome
135,137,4103703,Melena,outcome
135,137,4134455,Mononeuropathy,outcome
135,137,4209423,Nicotine dependence,outcome
135,137,377572,Noise effects on inner ear,outcome
135,137,40480893,Nonspecific tuberculin test reaction,outcome
135,137,136368,Non-toxic multinodular goiter,outcome
135,137,4215978,Onychomycosis,outcome
135,137,140648,Onychomycosis due to dermatophyte,outcome
135,137,438130,Opioid abuse,outcome
135,137,75354,Osteochondropathy,outcome
135,137,192606,Paraplegia,outcome
135,137,4091513,Passing flatus,outcome
135,137,4112731,Polyp of intestine,outcome
135,137,4202045,Postviral fatigue syndrome,outcome
135,137,373478,Presbyopia,outcome
135,137,46286594,Problem related to lifestyle,outcome
135,137,439790,Psychalgia,outcome
135,137,81634,Ptotic breast,outcome
135,137,253954,Pulmonary tuberculosis,outcome
135,137,4087647,Rectal mass,outcome
135,137,380706,Regular astigmatism,outcome
135,137,438688,Sarcoidosis,outcome
135,137,4169984,Scar,outcome
135,137,141932,Senile hyperkeratosis,outcome
135,137,196236,Septic shock,outcome
135,137,254443,Sjogren's syndrome,outcome
135,137,36713918,Somatic dysfunction of lumbar region,outcome
135,137,81151,Sprain of ankle,outcome
135,137,72748,Strain of rotator cuff capsule,outcome
135,137,378427,Tear film insufficiency,outcome
135,137,134461,Tietze's disease,outcome
135,137,437264,Tobacco dependence syndrome,outcome
135,137,4234533,Tonsillitis,outcome
135,137,4030042,Toxic goiter,outcome
135,137,81893,Ulcerative colitis,outcome
135,137,194083,Vaginitis and vulvovaginitis,outcome
135,137,140641,Verruca vulgaris,outcome
135,137,380038,Viral conjunctivitis,outcome
135,137,4291005,Viral hepatitis,outcome
135,137,4248870,Visceroptosis,outcome
135,137,4115367,Wrist joint pain,outcome
135,137,440193,Wristdrop,outcome
135,133,443172,"""Splinter of face",outcome
135,133,434165,Abnormal cervical smear,outcome
135,133,436409,Abnormal pupil,outcome
135,133,199192,Abrasion and/or friction burn of trunk without infection,outcome
135,133,4088290,Absence of breast,outcome
135,133,4092879,Absent kidney,outcome
135,133,436634,Acariasis,outcome
135,133,44783954,Acid reflux,outcome
135,133,75911,Acquired hallux valgus,outcome
135,133,137951,Acquired keratoderma,outcome
135,133,77965,Acquired trigger finger,outcome
135,133,376707,Acute conjunctivitis,outcome
135,133,4103640,Amputated foot,outcome
135,133,432595,Amyloidosis,outcome
135,133,73241,Anal and rectal polyp,outcome
135,133,437082,Ankylosing spondylitis,outcome
135,133,77650,Aseptic necrosis of bone,outcome
135,133,378424,Astigmatism,outcome
135,133,374923,Bell's palsy,outcome
135,133,4110709,Benign epithelial neoplasm of skin,outcome
135,133,133655,Burn of forearm,outcome
135,133,73560,Calcaneal spur,outcome
135,133,434327,Cannabis abuse,outcome
135,133,4213540,Cervical somatic dysfunction,outcome
135,133,381581,Chalazion,outcome
135,133,140842,Changes in skin texture,outcome
135,133,438531,Chondromalacia,outcome
135,133,81378,Chondromalacia of patella,outcome
135,133,432303,Cocaine abuse,outcome
135,133,4201390,Colostomy present,outcome
135,133,46269889,Complication due to Crohn's disease,outcome
135,133,134438,Contact dermatitis,outcome
135,133,78619,Contusion of knee,outcome
135,133,201606,Crohn's disease,outcome
135,133,260134,Croup,outcome
135,133,76786,Derangement of knee,outcome
135,133,443767,Diabetic oculopathy,outcome
135,133,4115402,Difficulty sleeping,outcome
135,133,45757370,Disproportion of reconstructed breast,outcome
135,133,433111,Effects of hunger,outcome
135,133,441589,Endocarditis,outcome
135,133,200775,Endometrial hyperplasia,outcome
135,133,433527,Endometriosis,outcome
135,133,73008,Enthesopathy,outcome
135,133,4249170,Epicondylitis,outcome
135,133,4170770,Epidermoid cyst,outcome
135,133,4345472,Epstein-Barr virus disease,outcome
135,133,4092896,Feces contents abnormal,outcome
135,133,259995,Foreign body in orifice,outcome
135,133,4050747,Fracture of upper limb,outcome
135,133,196456,Gallstone,outcome
135,133,40481632,Ganglion cyst,outcome
135,133,4166231,Genetic predisposition,outcome
135,133,74855,Genital herpes simplex,outcome
135,133,433577,Hammer toe,outcome
135,133,441818,Hemangioma,outcome
135,133,4231770,Hereditary thrombophilia,outcome
135,133,440329,Herpes zoster without complication,outcome
135,133,4012570,High risk sexual behavior,outcome
135,133,4038835,Hodgkin's disease,outcome
135,133,4012934,Homocystinuria,outcome
135,133,441788,Human papilloma virus infection,outcome
135,133,380688,Hypoglycemic coma,outcome
135,133,4254542,Hypopituitarism,outcome
135,133,4201717,Ileostomy present,outcome
135,133,374375,Impacted cerumen,outcome
135,133,140480,Impetigo,outcome
135,133,4344500,Impingement syndrome of shoulder region,outcome
135,133,139099,Ingrowing nail,outcome
135,133,444132,Injury of knee,outcome
135,133,434926,Iridocyclitis,outcome
135,133,196168,Irregular periods,outcome
135,133,75576,Irritable bowel syndrome,outcome
135,133,432593,Kwashiorkor,outcome
135,133,434203,Late effect of contusion,outcome
135,133,438329,Late effect of motor vehicle accident,outcome
135,133,443285,Lesion of cervix,outcome
135,133,195873,Leukorrhea,outcome
135,133,440638,Lyme disease,outcome
135,133,4083487,Macular drusen,outcome
135,133,4156115,Malignant neoplasm of endocrine gland,outcome
135,133,4103703,Melena,outcome
135,133,4134455,Mononeuropathy,outcome
135,133,4209423,Nicotine dependence,outcome
135,133,377572,Noise effects on inner ear,outcome
135,133,40480893,Nonspecific tuberculin test reaction,outcome
135,133,136368,Non-toxic multinodular goiter,outcome
135,133,4215978,Onychomycosis,outcome
135,133,140648,Onychomycosis due to dermatophyte,outcome
135,133,438130,Opioid abuse,outcome
135,133,75354,Osteochondropathy,outcome
135,133,192606,Paraplegia,outcome
135,133,4091513,Passing flatus,outcome
135,133,4112731,Polyp of intestine,outcome
135,133,4202045,Postviral fatigue syndrome,outcome
135,133,373478,Presbyopia,outcome
135,133,46286594,Problem related to lifestyle,outcome
135,133,439790,Psychalgia,outcome
135,133,81634,Ptotic breast,outcome
135,133,253954,Pulmonary tuberculosis,outcome
135,133,4087647,Rectal mass,outcome
135,133,380706,Regular astigmatism,outcome
135,133,438688,Sarcoidosis,outcome
135,133,4169984,Scar,outcome
135,133,141932,Senile hyperkeratosis,outcome
135,133,196236,Septic shock,outcome
135,133,254443,Sjogren's syndrome,outcome
135,133,36713918,Somatic dysfunction of lumbar region,outcome
135,133,81151,Sprain of ankle,outcome
135,133,72748,Strain of rotator cuff capsule,outcome
135,133,378427,Tear film insufficiency,outcome
135,133,134461,Tietze's disease,outcome
135,133,437264,Tobacco dependence syndrome,outcome
135,133,4234533,Tonsillitis,outcome
135,133,4030042,Toxic goiter,outcome
135,133,81893,Ulcerative colitis,outcome
135,133,194083,Vaginitis and vulvovaginitis,outcome
135,133,140641,Verruca vulgaris,outcome
135,133,380038,Viral conjunctivitis,outcome
135,133,4291005,Viral hepatitis,outcome
135,133,4248870,Visceroptosis,outcome
135,133,4115367,Wrist joint pain,outcome
135,133,440193,Wristdrop,outcome
135,126,443172,"""Splinter of face",outcome
135,126,434165,Abnormal cervical smear,outcome
135,126,436409,Abnormal pupil,outcome
135,126,199192,Abrasion and/or friction burn of trunk without infection,outcome
135,126,4088290,Absence of breast,outcome
135,126,4092879,Absent kidney,outcome
135,126,436634,Acariasis,outcome
135,126,44783954,Acid reflux,outcome
135,126,75911,Acquired hallux valgus,outcome
135,126,137951,Acquired keratoderma,outcome
135,126,77965,Acquired trigger finger,outcome
135,126,376707,Acute conjunctivitis,outcome
135,126,4103640,Amputated foot,outcome
135,126,432595,Amyloidosis,outcome
135,126,73241,Anal and rectal polyp,outcome
135,126,437082,Ankylosing spondylitis,outcome
135,126,77650,Aseptic necrosis of bone,outcome
135,126,378424,Astigmatism,outcome
135,126,374923,Bell's palsy,outcome
135,126,4110709,Benign epithelial neoplasm of skin,outcome
135,126,133655,Burn of forearm,outcome
135,126,73560,Calcaneal spur,outcome
135,126,434327,Cannabis abuse,outcome
135,126,4213540,Cervical somatic dysfunction,outcome
135,126,381581,Chalazion,outcome
135,126,140842,Changes in skin texture,outcome
135,126,438531,Chondromalacia,outcome
135,126,81378,Chondromalacia of patella,outcome
135,126,432303,Cocaine abuse,outcome
135,126,4201390,Colostomy present,outcome
135,126,46269889,Complication due to Crohn's disease,outcome
135,126,134438,Contact dermatitis,outcome
135,126,78619,Contusion of knee,outcome
135,126,201606,Crohn's disease,outcome
135,126,260134,Croup,outcome
135,126,76786,Derangement of knee,outcome
135,126,443767,Diabetic oculopathy,outcome
135,126,4115402,Difficulty sleeping,outcome
135,126,45757370,Disproportion of reconstructed breast,outcome
135,126,433111,Effects of hunger,outcome
135,126,441589,Endocarditis,outcome
135,126,200775,Endometrial hyperplasia,outcome
135,126,433527,Endometriosis,outcome
135,126,73008,Enthesopathy,outcome
135,126,4249170,Epicondylitis,outcome
135,126,4170770,Epidermoid cyst,outcome
135,126,4345472,Epstein-Barr virus disease,outcome
135,126,4092896,Feces contents abnormal,outcome
135,126,259995,Foreign body in orifice,outcome
135,126,4050747,Fracture of upper limb,outcome
135,126,196456,Gallstone,outcome
